Start,Stop,Reset,'FACTORY I/O (Running)','FACTORY I/O (Paused)','FACTORY I/O (Reset)','Level meter','Flow meter',Setpoint,'FACTORY I/O (Time Scale)','Start light','Stop light','Reset light','FACTORY I/O (Run)','FACTORY I/O (Pause)','FACTORY I/O (Reset1)','Fill valve','Discharge valve',SP,PV,'FACTORY I/O (Camera Position)',millis,attack
0,1,0,1,0,0,1.205735,0,3.784395,1,0,0,0,1,0,0,10,0,113,36,0,8388,0
0,1,0,1,0,0,1.208978,0,3.784395,1,0,0,0,1,0,0,10,0,113,36,0,8404,0
0,1,0,1,0,0,1.212386,0,3.784395,1,0,0,0,1,0,0,10,0,113,36,0,8420,0
0,1,0,1,0,0,1.216045,0,3.784395,1,0,0,0,1,0,0,10,0,113,36,0,8435,0
0,1,0,1,0,0,1.219926,0,3.784395,1,0,0,0,1,0,0,10,0,113,36,0,8451,0
0,1,0,1,0,0,1.223912,0,3.784395,1,0,0,0,1,0,0,10,0,113,36,0,8467,0
0,1,0,1,0,0,1.227849,0,3.784395,1,0,0,0,1,0,0,10,0,113,36,0,8482,0
0,1,0,1,0,0,1.231614,0,3.784395,1,0,0,0,1,0,0,10,0,113,36,0,8498,0
0,1,0,1,0,0,1.235164,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8514,0
0,1,0,1,0,0,1.235164,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8529,0
0,1,0,1,0,0,1.238556,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8544,0
0,1,0,1,0,0,1.241924,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8560,0
0,1,0,1,0,0,1.245441,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8576,0
0,1,0,1,0,0,1.249257,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8591,0
0,1,0,1,0,0,1.253452,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8606,0
0,1,0,1,0,0,1.258019,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8621,0
0,1,0,1,0,0,1.262866,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8637,0
0,1,0,1,0,0,1.262866,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8652,0
0,1,0,1,0,0,1.262866,0,3.784395,1,0,0,0,1,0,0,10,0,113,37,0,8667,0
0,1,0,1,0,0,1.275266,0,3.784395,1,0,0,0,1,0,0,10,0,113,38,0,8683,0
0,1,0,1,0,0,1.277665,0,3.784395,1,0,0,0,1,0,0,10,0,113,38,0,8698,0
0,1,0,1,0,0,1.284556,0,3.784395,1,0,0,0,1,0,0,10,0,113,38,0,8713,0
0,1,0,1,0,0,1.284556,0,3.784395,1,0,0,0,1,0,0,10,0,113,38,0,8730,0
0,1,0,1,0,0,1.293135,0,3.784395,1,0,0,0,1,0,0,10,0,113,38,0,8745,0
0,1,0,1,0,0,1.293135,0,3.784395,1,0,0,0,1,0,0,10,0,113,38,0,8762,0
0,1,0,1,0,0,1.301356,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8777,0
0,1,0,1,0,0,1.305385,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8792,0
0,1,0,1,0,0,1.309335,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8808,0
0,1,0,1,0,0,1.309335,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8824,0
0,1,0,1,0,0,1.316887,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8839,0
0,1,0,1,0,0,1.316887,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8855,0
0,1,0,1,0,0,1.324036,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8871,0
0,1,0,1,0,0,1.324036,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8887,0
0,1,0,1,0,0,1.324036,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8902,0
0,1,0,1,0,0,1.331238,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8918,0
0,1,0,1,0,0,1.333107,0,3.784395,1,0,0,0,1,0,0,10,0,113,39,0,8934,0
0,1,0,1,0,0,1.336953,0,3.784395,1,0,0,0,1,0,0,10,0,113,40,0,8949,0
0,1,0,1,0,0,1.340929,0,3.784395,1,0,0,0,1,0,0,10,0,113,40,0,8965,0
0,1,0,1,0,0,1.344994,0,3.784395,1,0,0,0,1,0,0,10,0,113,40,0,8980,0
0,1,0,1,0,0,1.349101,0,3.784395,1,0,0,0,1,0,0,10,0,113,40,0,8996,0
0,1,0,1,0,0,1.353222,0,3.784395,1,0,0,0,1,0,0,10,0,113,40,0,9012,0
0,1,0,1,0,0,1.353222,0,3.784395,1,0,0,0,1,0,0,10,0,113,40,0,9028,0
0,1,0,1,0,0,1.363782,0,3.784395,1,0,0,0,1,0,0,10,0,113,40,0,9044,0
0,1,0,1,0,0,1.366011,0,3.784395,1,0,0,0,1,0,0,10,0,113,40,0,9060,0
0,1,0,1,0,0,1.370664,0,3.784395,1,0,0,0,1,0,0,10,0,113,41,0,9076,0
0,1,0,1,0,0,1.375606,0,3.784395,1,0,0,0,1,0,0,10,0,113,41,0,9091,0
0,1,0,1,0,0,1.380812,0,3.784395,1,0,0,0,1,0,0,10,0,113,41,0,9106,0
0,1,0,1,0,0,1.386186,0,3.784395,1,0,0,0,1,0,0,10,0,113,41,0,9122,0
0,1,0,1,0,0,1.386186,0,3.784395,1,0,0,0,1,0,0,10,0,113,41,0,9137,0
0,1,0,1,0,0,1.391579,0,3.784395,1,0,0,0,1,0,0,10,0,113,41,0,9153,0
0,1,0,1,0,0,1.39682,0,3.784395,1,0,0,0,1,0,0,10,0,113,41,0,9169,0
0,1,0,1,0,0,1.401759,0,3.784395,1,0,0,0,1,0,0,10,0,113,42,0,9185,0
0,1,0,1,0,0,1.406303,0,3.784395,1,0,0,0,1,0,0,10,0,113,42,0,9200,0
0,1,0,1,0,0,1.41043,0,3.784395,1,0,0,0,1,0,0,10,0,113,42,0,9215,0
0,1,0,1,0,0,1.414195,0,3.784395,1,0,0,0,1,0,0,10,0,113,42,0,9231,0
0,1,0,1,0,0,1.417704,0,3.784395,1,0,0,0,1,0,0,10,0,113,42,0,9247,0
0,1,0,1,0,0,1.421089,0,3.784395,1,0,0,0,1,0,0,10,0,113,42,0,9262,0
0,1,0,1,0,0,1.424475,0,3.784395,1,0,0,0,1,0,0,10,0,113,42,0,9278,0
0,1,0,1,0,0,1.427955,0,3.784395,1,0,0,0,1,0,0,10,0,113,42,0,9294,0
0,1,0,1,0,0,1.431578,0,3.784395,1,0,0,0,1,0,0,10,0,113,42,0,9309,0
0,1,0,1,0,0,1.43535,0,3.784395,1,0,0,0,1,0,0,10,0,113,43,0,9325,0
0,1,0,1,0,0,1.43535,0,3.784395,1,0,0,0,1,0,0,10,0,113,43,0,9340,0
0,1,0,1,0,0,1.439243,0,3.784395,1,0,0,0,1,0,0,10,0,113,43,0,9355,0
0,1,0,1,0,0,1.443217,0,3.784395,1,0,0,0,1,0,0,10,0,113,43,0,9370,0
0,1,0,1,0,0,1.447232,0,3.784395,1,0,0,0,1,0,0,10,0,113,43,0,9386,0
0,1,0,1,0,0,1.451269,0,3.784395,1,0,0,0,1,0,0,10,0,113,43,0,9401,0
0,1,0,1,0,0,1.455334,0,3.784395,1,0,0,0,1,0,0,10,0,113,43,0,9417,0
0,1,0,1,0,0,1.459455,0,3.784395,1,0,0,0,1,0,0,10,0,113,43,0,9433,0
0,1,0,1,0,0,1.463674,0,3.784395,1,0,0,0,1,0,0,10,0,113,43,0,9449,0
0,1,0,1,0,0,1.468022,0,3.784395,1,0,0,0,1,0,0,10,0,113,44,0,9464,0
0,1,0,1,0,0,1.472505,0,3.784395,1,0,0,0,1,0,0,10,0,113,44,0,9480,0
0,1,0,1,0,0,1.477087,0,3.784395,1,0,0,0,1,0,0,10,0,113,44,0,9495,0
0,1,0,1,0,0,1.48169,0,3.784395,1,0,0,0,1,0,0,10,0,113,44,0,9511,0
0,1,0,1,0,0,1.48169,0,3.784395,1,0,0,0,1,0,0,10,0,113,44,0,9526,0
0,1,0,1,0,0,1.48621,0,3.784395,1,0,0,0,1,0,0,10,0,113,44,0,9541,0
0,1,0,1,0,0,1.490544,0,3.784395,1,0,0,0,1,0,0,10,0,113,44,0,9557,0
0,1,0,1,0,0,1.494617,0,3.784395,1,0,0,0,1,0,0,10,0,113,44,0,9573,0
0,1,0,1,0,0,1.498417,0,3.784395,1,0,0,0,1,0,0,10,0,113,44,0,9589,0
0,1,0,1,0,0,1.50199,0,3.784395,1,0,0,0,1,0,0,10,0,113,45,0,9605,0
0,1,0,1,0,0,1.507161,0,3.784395,1,0,0,0,1,0,0,10,0,113,45,0,9621,0
0,1,0,1,0,0,1.510664,0,3.784395,1,0,0,0,1,0,0,10,0,113,45,0,9636,0
0,1,0,1,0,0,1.514321,0,3.784395,1,0,0,0,1,0,0,10,0,113,45,0,9651,0
0,1,0,1,0,0,1.518165,0,3.784395,1,0,0,0,1,0,0,10,0,113,45,0,9666,0
0,1,0,1,0,0,1.522164,0,3.784395,1,0,0,0,1,0,0,10,0,113,45,0,9683,0
0,1,0,1,0,0,1.526242,0,3.784395,1,0,0,0,1,0,0,10,0,113,45,0,9698,0
0,1,0,1,0,0,1.530313,0,3.784395,1,0,0,0,1,0,0,10,0,113,45,0,9714,0
0,1,0,1,0,0,1.534313,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9729,0
0,1,0,1,0,0,1.534313,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9744,0
0,1,0,1,0,0,1.538227,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9760,0
0,1,0,1,0,0,1.544032,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9775,0
0,1,0,1,0,0,1.547964,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9791,0
0,1,0,1,0,0,1.55202,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9806,0
0,1,0,1,0,0,1.556223,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9822,0
0,1,0,1,0,0,1.560541,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9838,0
0,1,0,1,0,0,1.564903,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9854,0
0,1,0,1,0,0,1.564903,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9870,0
0,1,0,1,0,0,1.564903,0,3.784395,1,0,0,0,1,0,0,10,0,113,46,0,9885,0
0,1,0,1,0,0,1.575446,0,3.784395,1,0,0,0,1,0,0,10,0,113,47,0,9901,0
0,1,0,1,0,0,1.575446,0,3.784395,1,0,0,0,1,0,0,10,0,113,47,0,9916,0
0,1,0,1,0,0,1.583216,0,3.784395,1,0,0,0,1,0,0,10,0,113,47,0,9932,0
0,1,0,1,0,0,1.586972,0,3.784395,1,0,0,0,1,0,0,10,0,113,47,0,9948,0
0,1,0,1,0,0,1.590746,0,3.784395,1,0,0,0,1,0,0,10,0,113,47,0,9963,0
0,1,0,1,0,0,1.594609,0,3.784395,1,0,0,0,1,0,0,10,0,113,47,0,9979,0
0,1,0,1,0,0,1.598612,0,3.784395,1,0,0,0,1,0,0,10,0,113,47,0,9995,0
0,1,0,1,0,0,1.602777,0,3.784395,1,0,0,0,1,0,0,10,0,113,48,0,10011,0
0,1,0,1,0,0,1.607104,0,3.784395,1,0,0,0,1,0,0,10,0,113,48,0,10026,0
0,1,0,1,0,0,1.611567,0,3.784395,1,0,0,0,1,0,0,10,0,113,48,0,10042,0
0,1,0,1,0,0,1.616129,0,3.784395,1,0,0,0,1,0,0,10,0,113,48,0,10057,0
0,1,0,1,0,0,1.620742,0,3.784395,1,0,0,0,1,0,0,10,0,113,48,0,10073,0
0,1,0,1,0,0,1.625347,0,3.784395,1,0,0,0,1,0,0,10,0,113,48,0,10088,0
0,1,0,1,0,0,1.625347,0,3.784395,1,0,0,0,1,0,0,10,0,113,48,0,10104,0
0,1,0,1,0,0,1.629882,0,3.784395,1,0,0,0,1,0,0,10,0,113,48,0,10119,0
0,1,0,1,0,0,1.634291,0,3.784395,1,0,0,0,1,0,0,10,0,113,49,0,10135,0
0,1,0,1,0,0,1.63853,0,3.784395,1,0,0,0,1,0,0,10,0,113,49,0,10151,0
0,1,0,1,0,0,1.642587,0,3.784395,1,0,0,0,1,0,0,10,0,113,49,0,10166,0
0,1,0,1,0,0,1.642587,0,3.784395,1,0,0,0,1,0,0,10,0,113,49,0,10182,0
0,1,0,1,0,0,1.650274,0,3.784395,1,0,0,0,1,0,0,10,0,113,49,0,10197,0
0,1,0,1,0,0,1.652154,0,3.784395,1,0,0,0,1,0,0,10,0,113,49,0,10213,0
0,1,0,1,0,0,1.655936,0,3.784395,1,0,0,0,1,0,0,10,0,113,49,0,10228,0
0,1,0,1,0,0,1.659811,0,3.784395,1,0,0,0,1,0,0,10,0,113,49,0,10244,0
0,1,0,1,0,0,1.663825,0,3.784395,1,0,0,0,1,0,0,10,0,113,49,0,10260,0
0,1,0,1,0,0,1.667986,0,3.784395,1,0,0,0,1,0,0,10,0,113,50,0,10275,0
0,1,0,1,0,0,1.672262,0,3.784395,1,0,0,0,1,0,0,10,0,113,50,0,10290,0
0,1,0,1,0,0,1.676588,0,3.784395,1,0,0,0,1,0,0,10,0,113,50,0,10305,0
0,1,0,1,0,0,1.676588,0,3.784395,1,0,0,0,1,0,0,10,0,113,50,0,10321,0
0,1,0,1,0,0,1.680895,0,3.784395,1,0,0,0,1,0,0,10,0,113,50,0,10336,0
0,1,0,1,0,0,1.685121,0,3.784395,1,0,0,0,1,0,0,10,0,113,50,0,10352,0
0,1,0,1,0,0,1.689237,0,3.784395,1,0,0,0,1,0,0,10,0,113,50,0,10367,0
0,1,0,1,0,0,1.693245,0,3.784395,1,0,0,0,1,0,0,10,0,113,50,0,10383,0
0,1,0,1,0,0,1.697179,0,3.784395,1,0,0,0,1,0,0,10,0,113,50,0,10398,0
0,1,0,1,0,0,1.701091,0,3.784395,1,0,0,0,1,0,0,10,0,113,51,0,10413,0
0,1,0,1,0,0,1.705034,0,3.784395,1,0,0,0,1,0,0,10,0,113,51,0,10429,0
0,1,0,1,0,0,1.709052,0,3.784395,1,0,0,0,1,0,0,10,0,113,51,0,10444,0
0,1,0,1,0,0,1.713169,0,3.784395,1,0,0,0,1,0,0,10,0,113,51,0,10460,0
0,1,0,1,0,0,1.717389,0,3.784395,1,0,0,0,1,0,0,10,0,113,51,0,10475,0
0,1,0,1,0,0,1.721704,0,3.784395,1,0,0,0,1,0,0,10,0,113,51,0,10491,0
0,1,0,1,0,0,1.723891,0,3.784395,1,0,0,0,1,0,0,10,0,113,51,0,10507,0
0,1,0,1,0,0,1.723891,0,3.784395,1,0,0,0,1,0,0,10,0,113,51,0,10522,0
0,1,0,1,0,0,1.728308,0,3.784395,1,0,0,0,1,0,0,10,0,113,51,0,10537,0
0,1,0,1,0,0,1.734996,0,3.784395,1,0,0,0,1,0,0,10,0,113,52,0,10552,0
0,1,0,1,0,0,1.739459,0,3.784395,1,0,0,0,1,0,0,10,0,113,52,0,10567,0
0,1,0,1,0,0,1.743893,0,3.784395,1,0,0,0,1,0,0,10,0,113,52,0,10583,0
0,1,0,1,0,0,1.748271,0,3.784395,1,0,0,0,1,0,0,10,0,113,52,0,10598,0
0,1,0,1,0,0,1.752571,0,3.784395,1,0,0,0,1,0,0,10,0,113,52,0,10613,0
0,1,0,1,0,0,1.756775,0,3.784395,1,0,0,0,1,0,0,10,0,113,52,0,10630,0
0,1,0,1,0,0,1.760877,0,3.784395,1,0,0,0,1,0,0,10,0,113,52,0,10645,0
0,1,0,1,0,0,1.764885,0,3.784395,1,0,0,0,1,0,0,10,0,113,52,0,10660,0
0,1,0,1,0,0,1.768817,0,3.784395,1,0,0,0,1,0,0,10,0,113,53,0,10676,0
0,1,0,1,0,0,1.7727,0,3.784395,1,0,0,0,1,0,0,10,0,113,53,0,10692,0
0,1,0,1,0,0,1.77656,0,3.784395,1,0,0,0,1,0,0,10,0,113,53,0,10707,0
0,1,0,1,0,0,1.77656,0,3.784395,1,0,0,0,1,0,0,10,0,113,53,0,10723,0
0,1,0,1,0,0,1.780418,0,3.784395,1,0,0,0,1,0,0,10,0,113,53,0,10739,0
0,1,0,1,0,0,1.786219,0,3.784395,1,0,0,0,1,0,0,10,0,113,53,0,10755,0
0,1,0,1,0,0,1.790095,0,3.784395,1,0,0,0,1,0,0,10,0,113,53,0,10770,0
0,1,0,1,0,0,1.793972,0,3.784395,1,0,0,0,1,0,0,10,0,113,53,0,10786,0
0,1,0,1,0,0,1.797851,0,3.784395,1,0,0,0,1,0,0,10,0,113,53,0,10802,0
0,1,0,1,0,0,1.801739,0,3.784395,1,0,0,0,1,0,0,10,0,113,54,0,10817,0
0,1,0,1,0,0,1.805653,0,3.784395,1,0,0,0,1,0,0,10,0,113,54,0,10833,0
0,1,0,1,0,0,1.809611,0,3.784395,1,0,0,0,1,0,0,10,0,113,54,0,10848,0
0,1,0,1,0,0,1.81567,0,3.784395,1,0,0,0,1,0,0,10,0,113,54,0,10863,0
0,1,0,1,0,0,1.819796,0,3.784395,1,0,0,0,1,0,0,10,0,113,54,0,10879,0
0,1,0,1,0,0,1.819796,0,3.784395,1,0,0,0,1,0,0,10,0,113,54,0,10895,0
0,1,0,1,0,0,1.823983,0,3.784395,1,0,0,0,1,0,0,10,0,113,54,0,10911,0
0,1,0,1,0,0,1.828208,0,3.784395,1,0,0,0,1,0,0,10,0,113,54,0,10926,0
0,1,0,1,0,0,1.832451,0,3.784395,1,0,0,0,1,0,0,10,0,113,54,0,10941,0
0,1,0,1,0,0,1.836692,0,3.784395,1,0,0,0,1,0,0,10,0,113,55,0,10957,0
0,1,0,1,0,0,1.840918,0,3.784395,1,0,0,0,1,0,0,10,0,113,55,0,10973,0
0,1,0,1,0,0,1.845126,0,3.784395,1,0,0,0,1,0,0,10,0,113,55,0,10988,0
0,1,0,1,0,0,1.849314,0,3.784395,1,0,0,0,1,0,0,10,0,113,55,0,11003,0
0,1,0,1,0,0,1.853479,0,3.784395,1,0,0,0,1,0,0,10,0,113,55,0,11018,0
0,1,0,1,0,0,1.857614,0,3.784395,1,0,0,0,1,0,0,10,0,113,55,0,11034,0
0,1,0,1,0,0,1.861705,0,3.784395,1,0,0,0,1,0,0,10,0,113,55,0,11051,0
0,1,0,1,0,0,1.865738,0,3.784395,1,0,0,0,1,0,0,10,0,113,55,0,11066,0
0,1,0,1,0,0,1.869704,0,3.784395,1,0,0,0,1,0,0,10,0,113,56,0,11081,0
0,1,0,1,0,0,1.869704,0,3.784395,1,0,0,0,1,0,0,10,0,113,56,0,11096,0
0,1,0,1,0,0,1.873609,0,3.784395,1,0,0,0,1,0,0,10,0,113,56,0,11112,0
0,1,0,1,0,0,1.877472,0,3.784395,1,0,0,0,1,0,0,10,0,113,56,0,11128,0
0,1,0,1,0,0,1.881324,0,3.784395,1,0,0,0,1,0,0,10,0,113,56,0,11144,0
0,1,0,1,0,0,1.885203,0,3.784395,1,0,0,0,1,0,0,10,0,113,56,0,11160,0
0,1,0,1,0,0,1.889141,0,3.784395,1,0,0,0,1,0,0,10,0,113,56,0,11175,0
0,1,0,1,0,0,1.893157,0,3.784395,1,0,0,0,1,0,0,10,0,113,56,0,11191,0
0,1,0,1,0,0,1.897255,0,3.784395,1,0,0,0,1,0,0,10,0,113,56,0,11206,0
0,1,0,1,0,0,1.901421,0,3.784395,1,0,0,0,1,0,0,10,0,113,57,0,11221,0
0,1,0,1,0,0,1.905636,0,3.784395,1,0,0,0,1,0,0,10,0,113,57,0,11236,0
0,1,0,1,0,0,1.909877,0,3.784395,1,0,0,0,1,0,0,10,0,113,57,0,11252,0
0,1,0,1,0,0,1.914126,0,3.784395,1,0,0,0,1,0,0,10,0,113,57,0,11269,0
0,1,0,1,0,0,1.918371,0,3.784395,1,0,0,0,1,0,0,10,0,113,57,0,11284,0
0,1,0,1,0,0,1.922604,0,3.784395,1,0,0,0,1,0,0,10,0,113,57,0,11299,0
0,1,0,1,0,0,1.922604,0,3.784395,1,0,0,0,1,0,0,10,0,113,57,0,11315,0
0,1,0,1,0,0,1.926821,0,3.784395,1,0,0,0,1,0,0,10,0,113,57,0,11329,0
0,1,0,1,0,0,1.931015,0,3.784395,1,0,0,0,1,0,0,10,0,113,57,0,11345,0
0,1,0,1,0,0,1.935181,0,3.784395,1,0,0,0,1,0,0,10,0,113,58,0,11360,0
0,1,0,1,0,0,1.939317,0,3.784395,1,0,0,0,1,0,0,10,0,113,58,0,11376,0
0,1,0,1,0,0,1.943427,0,3.784395,1,0,0,0,1,0,0,10,0,113,58,0,11391,0
0,1,0,1,0,0,1.947523,0,3.784395,1,0,0,0,1,0,0,10,0,113,58,0,11407,0
0,1,0,1,0,0,1.951622,0,3.784395,1,0,0,0,1,0,0,10,0,113,58,0,11423,0
0,1,0,1,0,0,1.955742,0,3.784395,1,0,0,0,1,0,0,10,0,113,58,0,11439,0
0,1,0,1,0,0,1.959895,0,3.784395,1,0,0,0,1,0,0,10,0,113,58,0,11455,0
0,1,0,1,0,0,1.961984,0,3.784395,1,0,0,0,1,0,0,10,0,113,58,0,11470,0
0,1,0,1,0,0,1.966182,0,3.784395,1,0,0,0,1,0,0,10,0,113,58,0,11485,0
0,1,0,1,0,0,1.966182,0,3.784395,1,0,0,0,1,0,0,10,0,113,58,0,11500,0
0,1,0,1,0,0,1.97039,0,3.784395,1,0,0,0,1,0,0,10,0,113,59,0,11515,0
0,1,0,1,0,0,1.974585,0,3.784395,1,0,0,0,1,0,0,10,0,113,59,0,11530,0
0,1,0,1,0,0,1.978749,0,3.784395,1,0,0,0,1,0,0,10,0,113,59,0,11545,0
0,1,0,1,0,0,1.982874,0,3.784395,1,0,0,0,1,0,0,10,0,113,59,0,11561,0
0,1,0,1,0,0,1.98697,0,3.784395,1,0,0,0,1,0,0,10,0,113,59,0,11577,0
0,1,0,1,0,0,1.991055,0,3.784395,1,0,0,0,1,0,0,10,0,113,59,0,11592,0
0,1,0,1,0,0,1.995151,0,3.784395,1,0,0,0,1,0,0,10,0,113,59,0,11608,0
0,1,0,1,0,0,1.999277,0,3.784395,1,0,0,0,1,0,0,10,0,113,59,0,11624,0
0,1,0,1,0,0,2.003435,0,3.784395,1,0,0,0,1,0,0,10,0,113,60,0,11640,0
0,1,0,1,0,0,2.007614,0,3.784395,1,0,0,0,1,0,0,10,0,113,60,0,11656,0
0,1,0,1,0,0,2.011792,0,3.784395,1,0,0,0,1,0,0,10,0,113,60,0,11671,0
0,1,0,1,0,0,2.011792,0,3.784395,1,0,0,0,1,0,0,10,0,113,60,0,11686,0
0,1,0,1,0,0,2.015947,0,3.784395,1,0,0,0,1,0,0,10,0,113,60,0,11701,0
0,1,0,1,0,0,2.020061,0,3.784395,1,0,0,0,1,0,0,10,0,113,60,0,11717,0
0,1,0,1,0,0,2.024129,0,3.784395,1,0,0,0,1,0,0,10,0,113,60,0,11732,0
0,1,0,1,0,0,2.028159,0,3.784395,1,0,0,0,1,0,0,10,0,113,60,0,11748,0
0,1,0,1,0,0,2.032168,0,3.784395,1,0,0,0,1,0,0,10,0,113,60,0,11764,0
0,1,0,1,0,0,2.03617,0,3.784395,1,0,0,0,1,0,0,10,0,113,61,0,11779,0
0,1,0,1,0,0,2.040181,0,3.784395,1,0,0,0,1,0,0,10,0,113,61,0,11795,0
0,1,0,1,0,0,2.044205,0,3.784395,1,0,0,0,1,0,0,10,0,113,61,0,11810,0
0,1,0,1,0,0,2.050275,0,3.784395,1,0,0,0,1,0,0,10,0,113,61,0,11825,0
0,1,0,1,0,0,2.054347,0,3.784395,1,0,0,0,1,0,0,10,0,113,61,0,11840,0
0,1,0,1,0,0,2.058448,0,3.784395,1,0,0,0,1,0,0,10,0,113,61,0,11856,0
0,1,0,1,0,0,2.062585,0,3.784395,1,0,0,0,1,0,0,10,0,113,61,0,11872,0
0,1,0,1,0,0,2.062585,0,3.784395,1,0,0,0,1,0,0,10,0,113,61,0,11887,0
0,1,0,1,0,0,2.066765,0,3.784395,1,0,0,0,1,0,0,10,0,113,62,0,11902,0
0,1,0,1,0,0,2.070986,0,3.784395,1,0,0,0,1,0,0,10,0,113,62,0,11918,0
0,1,0,1,0,0,2.075235,0,3.784395,1,0,0,0,1,0,0,10,0,113,62,0,11934,0
0,1,0,1,0,0,2.079491,0,3.784395,1,0,0,0,1,0,0,10,0,113,62,0,11950,0
0,1,0,1,0,0,2.083726,0,3.784395,1,0,0,0,1,0,0,10,0,113,62,0,11966,0
0,1,0,1,0,0,2.087917,0,3.784395,1,0,0,0,1,0,0,10,0,113,62,0,11982,0
0,1,0,1,0,0,2.092051,0,3.784395,1,0,0,0,1,0,0,10,0,113,62,0,11997,0
0,1,0,1,0,0,2.096128,0,3.784395,1,0,0,0,1,0,0,10,0,113,62,0,12013,0
0,1,0,1,0,0,2.100167,0,3.784395,1,0,0,0,1,0,0,10,0,113,63,0,12029,0
0,1,0,1,0,0,2.104188,0,3.784395,1,0,0,0,1,0,0,10,0,113,63,0,12044,0
0,1,0,1,0,0,2.108215,0,3.784395,1,0,0,0,1,0,0,10,0,113,63,0,12060,0
0,1,0,1,0,0,2.112264,0,3.784395,1,0,0,0,1,0,0,10,0,113,63,0,12076,0
0,1,0,1,0,0,2.11634,0,3.784395,1,0,0,0,1,0,0,10,0,113,63,0,12092,0
0,1,0,1,0,0,2.11634,0,3.784395,1,0,0,0,1,0,0,10,0,113,63,0,12108,0
0,1,0,1,0,0,2.120434,0,3.784395,1,0,0,0,1,0,0,10,0,113,63,0,12124,0
0,1,0,1,0,0,2.124534,0,3.784395,1,0,0,0,1,0,0,10,0,113,63,0,12139,0
0,1,0,1,0,0,2.128624,0,3.784395,1,0,0,0,1,0,0,10,0,113,63,0,12155,0
0,1,0,1,0,0,2.132694,0,3.784395,1,0,0,0,1,0,0,10,0,113,63,0,12171,0
0,1,0,1,0,0,2.136738,0,3.784395,1,0,0,0,1,0,0,10,0,113,64,0,12187,0
0,1,0,1,0,0,2.140758,0,3.784395,1,0,0,0,1,0,0,10,0,113,64,0,12203,0
0,1,0,1,0,0,2.144758,0,3.784395,1,0,0,0,1,0,0,10,0,113,64,0,12218,0
0,1,0,1,0,0,2.148745,0,3.784395,1,0,0,0,1,0,0,10,0,113,64,0,12233,0
0,1,0,1,0,0,2.152727,0,3.784395,1,0,0,0,1,0,0,10,0,113,64,0,12248,0
0,1,0,1,0,0,2.156708,0,3.784395,1,0,0,0,1,0,0,10,0,113,64,0,12264,0
0,1,0,1,0,0,2.160696,0,3.784395,1,0,0,0,1,0,0,10,0,113,64,0,12279,0
0,1,0,1,0,0,2.1647,0,3.784395,1,0,0,0,1,0,0,10,0,113,64,0,12294,0
0,1,0,1,0,0,2.168731,0,3.784395,1,0,0,0,1,0,0,10,0,113,65,0,12310,0
0,1,0,1,0,0,2.168731,0,3.784395,1,0,0,0,1,0,0,10,0,113,65,0,12325,0
0,1,0,1,0,0,2.172801,0,3.784395,1,0,0,0,1,0,0,10,0,113,65,0,12340,0
0,1,0,1,0,0,2.176918,0,3.784395,1,0,0,0,1,0,0,10,0,113,65,0,12355,0
0,1,0,1,0,0,2.181085,0,3.784395,1,0,0,0,1,0,0,10,0,113,65,0,12371,0
0,1,0,1,0,0,2.185297,0,3.784395,1,0,0,0,1,0,0,10,0,113,65,0,12386,0
0,1,0,1,0,0,2.18954,0,3.784395,1,0,0,0,1,0,0,10,0,113,65,0,12402,0
0,1,0,1,0,0,2.193796,0,3.784395,1,0,0,0,1,0,0,10,0,113,65,0,12417,0
